pen,subtype,rssi,snr,ipat,seq,heap,minheap,uptime,reconn,qpeak,udpfail,backlog,dropped,host_mac,pred_attack,deauth_tgt,seq_jump,ap_bssid,channel,label,attack_type,timestamp
45917,,-49,44,162,2038,65832,44280,9219660,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:58.994801
45917,MGMT_OTHER,-71,22,15106,428,65832,44280,9219861,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:59.195801
45917,MGMT_OTHER,-70,23,818,686,65832,44280,9220087,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:59.421801
45917,PROBE_RESP,-80,13,0,0,65832,44280,9220241,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:59.575801
45917,,-83,10,878,580,65832,44280,9220380,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:59.714801
45917,MGMT_OTHER,-69,24,405,3092,65832,44280,9220473,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:59.807801
45917,MGMT_OTHER,-69,24,6701,1784,65832,44280,9220650,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:51:59.984801
45917,MGMT_OTHER,-70,23,3491,2808,65832,44280,9220867,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:00.201801
45917,MGMT_OTHER,-69,24,2384,369,65832,44280,9221020,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:00.354801
45917,,-70,23,19255,980,65832,44280,9221229,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:00.563801
45917,,-70,23,835,674,65832,44280,9221320,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:00.654801
45917,MGMT_OTHER,-70,23,463,677,65832,44280,9221399,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:00.733801
45917,,-70,23,541,2661,65832,44280,9221439,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:00.773801
45917,MGMT_OTHER,-70,23,429,1410,65832,44280,9221604,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:00.938801
45917,BEACON,-46,47,6991,3562,65832,44280,9221702,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:01.036801
45917,,-81,12,154,206,65832,44280,9221811,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:01.145801
45917,MGMT_OTHER,-70,23,5452,2928,65832,44280,9222035,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:01.369801
45917,PROBE_RESP,-76,17,2735,1,65832,44280,9222224,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:01.558801
45917,BEACON,-83,10,8738,419,65832,44280,9222424,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:01.758801
45917,BEACON,-77,16,0,384,65744,44280,9222630,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:01.964801
45917,MGMT_OTHER,-73,20,818,630,65832,44280,9222829,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:02.163801
45917,MGMT_OTHER,-70,23,339,3868,65832,44280,9223016,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:02.350801
45917,MGMT_OTHER,-69,24,1266,1706,65832,44280,9223135,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:02.469801
45917,MGMT_OTHER,-72,21,652,65,65832,44280,9223248,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:02.582801
45917,MGMT_OTHER,-72,21,3037,3292,65832,44280,9223331,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:02.665801
45917,,-69,24,610,37,65808,44280,9223430,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:02.764801
45917,,-68,25,8207,745,65832,44280,9223486,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:02.820801
45917,MGMT_OTHER,-73,20,1420,630,65832,44280,9223654,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:02.988801
45917,BEACON,-87,6,151,2698,65832,44280,9223833,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:03.167801
45917,MGMT_OTHER,-68,25,578,1881,65832,44280,9224077,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:03.411801
45917,,-69,24,1493,3918,65832,44280,9224273,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:03.607801
45917,,-71,22,401,687,65832,44280,9224551,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:03.885801
45917,BEACON,-83,10,1171,442,65832,44280,9224779,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:04.113801
45917,,-91,2,1384,3439,65832,44280,9225003,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:04.337801
45917,,-92,1,20693,1987,65832,44280,9225236,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:04.570801
45917,MGMT_OTHER,-70,23,4138,2395,65832,44280,9225387,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:04.721801
45917,MGMT_OTHER,-75,18,1903,1362,65832,44280,9225584,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:04.918801
45917,BEACON,-81,12,0,414,65832,44280,9225702,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:05.036801
45917,MGMT_OTHER,-73,20,610,1085,65832,44280,9225894,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:05.228801
45917,,-56,37,0,3629,65832,44280,9225945,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:05.279801
45917,,-48,45,31400,3640,65832,44280,9226077,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:05.411801
45917,MGMT_OTHER,-95,-2,10494,1399,65832,44280,9226336,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:05.670801
45917,,-47,46,22164,2089,65832,44280,9226687,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:06.021801
45917,BEACON,-79,14,0,426,65832,44280,9226931,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:06.265801
45917,,-90,3,4597,2240,65832,44280,9227210,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:06.544801
45917,PROBE_RESP,-92,1,3057,1,65832,44280,9227334,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:06.668801
45917,MGMT_OTHER,-70,23,760,1499,65832,44280,9227384,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:06.718801
45917,MGMT_OTHER,-70,23,2071,458,65832,44280,9227521,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:06.855801
45917,BEACON,-66,27,10465,139,65832,44280,9227620,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:06.954801
45917,,-47,46,6714,1112,65596,44280,9227739,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:07.073801
45917,MGMT_OTHER,-70,23,14895,3001,65832,44280,9228016,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:07.350801
45917,MGMT_OTHER,-70,23,248,3263,65832,44280,9228276,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:07.610801
45917,MGMT_OTHER,-70,23,3338,1230,65832,44280,9228465,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:07.799801
45917,,-92,1,7852,239,65832,44280,9228660,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:07.994801
45917,,-73,20,465,308,65832,44280,9228855,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:08.189801
45917,,-49,44,1401,2100,65832,44280,9229081,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:08.415801
45917,,-72,21,678,3579,65832,44280,9229280,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:08.614801
45917,,-71,22,829,442,65832,44280,9229369,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:08.703801
45917,MGMT_OTHER,-70,23,1679,3617,65836,44280,9229435,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:08.769801
45917,,-72,21,225,4035,65836,44280,9229502,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:08.835811
45917,MGMT_OTHER,-68,25,2236,1413,65836,44280,9229639,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:08.972811
45917,MGMT_OTHER,-72,21,791,4004,65832,44280,9229817,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:09.150811
45917,,-71,22,482,3809,65832,44280,9230000,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:09.333811
45917,,-71,22,302,518,65832,44280,9230194,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:09.527811
45917,MGMT_OTHER,-70,23,1410,67,65832,44280,9230351,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:09.684811
45917,MGMT_OTHER,-69,24,536,1852,65832,44280,9230540,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:09.873811
45917,MGMT_OTHER,-69,24,804,1571,65832,44280,9230764,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:10.097811
45917,MGMT_OTHER,-71,22,1865,3657,65832,44280,9230959,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:10.292811
45917,MGMT_OTHER,-72,21,6951,3945,65832,44280,9231162,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:10.495811
45917,MGMT_OTHER,-69,24,459,2505,65832,44280,9231267,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:10.600811
45917,,-71,22,507,884,65832,44280,9231366,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:10.699811
45917,BEACON,-88,5,0,2773,65832,44280,9231512,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:10.845811
45917,,-47,46,116,2799,65832,44280,9231585,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:10.918811
45917,MGMT_OTHER,-69,24,4756,2857,65832,44280,9231748,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:11.081811
45917,BEACON,-81,12,0,476,65832,44280,9232051,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:11.384811
45917,PROBE_RESP,-61,32,0,2122,65832,44280,9232306,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:11.639811
45917,,-47,46,901,2124,65832,44280,9232415,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:11.748811
45917,MGMT_OTHER,-69,24,582,206,65832,44280,9232668,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:12.001811
45917,,-69,24,1190,2760,65832,44280,9233019,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:12.352811
45917,MGMT_OTHER,-69,24,564,1786,65832,44280,9233222,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:12.555811
45917,MGMT_OTHER,-68,25,898,1689,65832,44280,9233363,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:12.696811
45917,MGMT_OTHER,-69,24,608,1259,65832,44280,9233428,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:12.761811
45917,MGMT_OTHER,-69,24,650,2766,65832,44280,9233668,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:13.001811
45917,MGMT_OTHER,-69,24,411,248,65832,44280,9233872,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:13.205811
45917,MGMT_OTHER,-69,24,1631,2115,65832,44280,9234096,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:13.429811
45917,BEACON,-46,47,0,3767,65736,44280,9234298,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:13.631811
45917,MGMT_OTHER,-69,24,266,2610,65832,44280,9234635,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:13.968811
45917,,-70,23,380,1534,65832,44280,9234855,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:14.188811
45917,,-72,21,583,46,65832,44280,9235103,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:14.436811
45917,MGMT_OTHER,-74,19,3018,1972,65832,44280,9235307,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:14.640811
45917,MGMT_OTHER,-73,20,12837,2593,65832,44280,9235418,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:14.751811
45917,MGMT_OTHER,-71,22,411,3305,65832,44280,9235476,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:14.809811
45917,BEACON,-65,28,15542,217,65832,44280,9235608,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:14.941811
45917,MGMT_OTHER,-72,21,476,1301,65832,44280,9235674,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:15.007811
45917,MGMT_OTHER,-68,25,558,2535,65628,44280,9235950,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:15.283811
45917,,-73,20,484,1713,65832,44280,9236175,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:15.508811
45917,BEACON,-93,0,1478,3773,65832,44280,9236318,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:15.651811
45917,,-89,4,21790,3400,65832,44280,9236587,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:15.920811
45917,PROBE_RESP,-61,32,18895,2152,65832,44280,9236813,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:16.146811
45917,,-48,45,1401,2154,65832,44280,9236967,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:16.300811
45917,PROBE_RESP,-89,4,87,3,65832,44280,9237072,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:16.405811
45917,MGMT_OTHER,-70,23,293,3641,65832,44280,9237149,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:16.482811
45917,,-70,23,1196,2497,65832,44280,9237276,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:16.609811
45917,,-69,24,268,2870,65832,44280,9237313,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:16.646811
45917,MGMT_OTHER,-69,24,628,743,65832,44280,9237379,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:16.712811
45917,,-71,22,1600,1816,65832,44280,9237483,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:16.816811
45917,,-70,23,1149,3066,65832,44280,9237618,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:16.951811
45917,MGMT_OTHER,-71,22,271,2807,65832,44280,9237763,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:17.096811
45917,BEACON,-63,30,32264,240,65832,44280,9237963,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:17.296811
45917,,-71,22,7044,3174,65832,44280,9238090,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:17.423811
45917,MGMT_OTHER,-71,22,438,366,65832,44280,9238292,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:17.625811
45917,BEACON,-69,24,1031,2271,65832,44280,9238483,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:17.816811
45917,,-72,21,347,450,65832,44280,9238733,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:18.066811
45917,PROBE_RESP,-89,4,0,0,65832,44280,9238953,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:18.286811
45917,MGMT_OTHER,-70,23,2205,672,65832,44280,9239151,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:18.484811
45917,,-91,2,5940,1139,65832,44280,9239294,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:18.627811
45917,,-70,23,827,1964,65832,44280,9239347,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:18.680811
45917,,-72,21,1290,1738,65832,44280,9239502,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:18.835811
45917,BEACON,-84,9,0,550,65832,44280,9239629,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:18.962811
45917,MGMT_OTHER,-71,22,3213,330,65832,44280,9239866,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:19.199811
45917,MGMT_OTHER,-69,24,17738,3906,65832,44280,9240157,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:19.490811
45917,MGMT_OTHER,-68,25,1367,3071,65832,44280,9240356,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:19.689811
45917,PROBE_RESP,-90,3,0,0,65832,44280,9240595,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:19.928811
45917,BEACON,-83,10,12270,598,65832,44280,9240755,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:20.088811
45917,,-70,23,48,3862,64100,44280,9240983,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:20.316811
45917,,-73,20,518,2315,65832,44280,9241264,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:20.597811
45917,,-74,19,754,2200,65832,44280,9241345,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:20.678811
45917,MGMT_OTHER,-75,18,13822,1181,65832,44280,9241472,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:20.805811
45917,,11,11,0,1023,65832,44280,9241583,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:20.916811
45917,MGMT_OTHER,-68,25,959,854,65832,44280,9241706,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:21.039811
45917,MGMT_OTHER,-74,19,2330,1025,65832,44280,9241784,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:21.117811
45917,MGMT_OTHER,-69,24,420,3139,65832,44280,9241965,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:21.298811
45917,MGMT_OTHER,-69,24,3613,1010,65832,44280,9242191,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:21.524811
45917,,-48,45,1782,3881,65832,44280,9242327,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:21.660811
45917,,14,14,0,1023,65832,44280,9242503,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:21.836811
45917,MGMT_OTHER,-70,23,4041,3377,65832,44280,9242743,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:22.076811
45917,MGMT_OTHER,-72,21,830,1727,65832,44280,9242944,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:52:22.277811
